"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"loglik[172,6]",-0.0453988513333333,0.177929697638,-0.75510315,0,0,1,685
"loglik[173,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[174,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[175,6]",-0.59651112,0.304818224052407,-0.82717785,-0.73703,0,1,1399
"loglik[176,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[177,6]",-0.0598462733333333,0.202469239328312,-0.76426155,0,0,1.01,659
"loglik[178,6]",-0.0547419553333333,0.194896985290475,-0.761934,0,0,1.01,628
"loglik[179,6]",-0.04951372,0.185567323515255,-0.756197525,0,0,1.01,620
"loglik[180,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[181,6]",-0.03465142,0.156873387322557,-0.743279775,0,0,1.01,1034
"loglik[182,6]",-0.103915165333333,0.258785792442804,-0.77664055,0,0,1.01,839
"loglik[183,6]",-0.384330414666667,0.37531294491922,-0.8102347,-0.6741435,0,1,974
"loglik[184,6]",-0.0474435026666667,0.181855369087597,-0.7539932,0,0,1,831
"loglik[185,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[186,6]",-0.0445640446666667,0.176759274700716,-0.7492622,0,0,1.03,676
"loglik[187,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[188,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[189,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[190,6]",-0.392038680666667,0.375435093393518,-0.817257775,-0.683607,0,1,1158
"loglik[191,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[192,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[193,6]",-0.0536490293333333,0.192992661038319,-0.762051775,0,0,1,475
"loglik[194,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[195,6]",-0.384591402666667,0.375185494105525,-0.8144017,-0.670375,0,1,1094
"loglik[196,6]",-0.0462019286666667,0.180035734292408,-0.752374875,0,0,1.02,747
"loglik[197,6]",-0.375164202666667,0.374870391491267,-0.814074725,-0.641189,0,1,1149
"loglik[198,6]",-0.598746935333333,0.304100288777984,-0.826619475,-0.7379535,0,1,1608
"loglik[199,6]",-0.032687916,0.152651510004205,-0.73159835,0,0,1,935
"loglik[200,6]",-0.101472557333333,0.256307924198509,-0.777706675,0,0,1,919
"loglik[201,6]",-0.0507543153333333,0.188186501733907,-0.75856045,0,0,1.01,901
"loglik[202,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[203,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[204,6]",-0.0918961533333333,0.245494184347498,-0.77749745,0,0,1.01,755
"loglik[205,6]",-0.094370844,0.248306195486982,-0.774549025,0,0,1.01,812
"loglik[206,6]",-0.0379941753333333,0.163583686034542,-0.740971475,0,0,1,941
"loglik[207,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[208,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[209,6]",-0.408878847333333,0.373622814062211,-0.8145488,-0.692779,0,1,1396
"loglik[210,6]",-0.388686247333333,0.375187443656681,-0.8143374,-0.6756265,0,1,1061
"loglik[211,6]",-0.610211352,0.294738236124298,-0.8281727,-0.7377205,0,1.01,1326
"loglik[212,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[213,6]",-0.0360498493333333,0.159741352503313,-0.7388028,0,0,1.01,1031
"loglik[214,6]",-0.0406313693333333,0.167130383895298,-0.724237725,0,0,1,947
"loglik[215,6]",-0.105521351333333,0.259946322202402,-0.7824896,0,0,1.01,746
"loglik[216,6]",-0.0533956106666667,0.192071906452913,-0.761226375,0,0,1.01,560
"loglik[217,6]",-0.102426885333333,0.256579577357483,-0.77989355,0,0,1.01,758
"loglik[218,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[219,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[220,6]",-0.385549674666667,0.375686401187375,-0.817911775,-0.6707685,0,1,1028
"loglik[221,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[222,6]",-0.104511643333333,0.259666829508657,-0.78642515,0,0,1,776
"loglik[223,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[224,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[225,6]",-0.0510150786666667,0.188238896725548,-0.758679425,0,0,1.02,774
"loglik[226,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[227,6]",-0.057697926,0.199673433046484,-0.7601133,0,0,1.02,709
"loglik[228,6]",-0.044219228,0.176449724697112,-0.7437175,0,0,1.01,1031
"loglik[229,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[230,6]",-0.605274796,0.299277219024713,-0.828306525,-0.7379535,0,1,1500
"loglik[231,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[232,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[233,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[234,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[235,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[236,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[237,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[238,6]",-0.608005194,0.296184771069716,-0.827860825,-0.7377615,0,1,1424
"loglik[239,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[240,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[241,6]",-0.59952733,0.303258207091301,-0.8261444,-0.738075,0,1,1320
"loglik[242,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[243,6]",-0.388577122666667,0.376071719723409,-0.817656575,-0.680463,0,1,1353
"loglik[244,6]",-0.402351754,0.373694262361971,-0.81509485,-0.68725,0,1,1100
"loglik[245,6]",-0.603036498,0.301345200359325,-0.829829825,-0.737882,0,1.01,1559
"loglik[246,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[247,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[248,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[249,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[250,6]",-0.0985617193333333,0.253976015981387,-0.783366525,0,0,1,799
"loglik[251,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[252,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[253,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[254,6]",-0.595474096,0.306173379632316,-0.8281727,-0.737099,0,1,1489
"loglik[255,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[256,6]",-0.090918452,0.245180614972358,-0.7821062,0,0,1.01,803
"loglik[257,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[258,6]",-0.101700596666667,0.256187833921241,-0.775882,0,0,1,609
"loglik[259,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[260,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[261,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[262,6]",-0.38589742,0.375548514270744,-0.82198795,-0.6732335,0,1,1254
"loglik[263,6]",-0.0930708086666667,0.246364652529757,-0.7728203,0,0,1.01,794
"loglik[264,6]",-0.056908996,0.19789335626728,-0.764211675,0,0,1,1025
"loglik[265,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[266,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[267,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[268,6]",-0.103142874666667,0.258327799921181,-0.782998275,0,0,1.01,725
"loglik[269,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[270,6]",-0.0852300166666667,0.238074161773958,-0.774039625,0,0,1.01,976
"loglik[271,6]",-0.0885276046666667,0.241793042418109,-0.78304495,0,0,1.01,959
"loglik[272,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[273,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[274,6]",-0.379363466,0.37552970244712,-0.81474845,-0.6614525,0,1,984
"loglik[275,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[276,6]",-0.594958052666667,0.306462291976126,-0.82622735,-0.737546,0,1,1443
"loglik[277,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[278,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[279,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[280,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[281,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[282,6]",-0.37734666,0.375092232486522,-0.814519825,-0.655204,0,1,1127
"loglik[283,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[284,6]",-0.0822418426666667,0.234400425041692,-0.7784564,0,0,1.01,1004
"loglik[285,6]",-0.0432631766666667,0.173593642203451,-0.7440629,0,0,1,875
"loglik[286,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[287,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[288,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[289,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[290,6]",-0.087968388,0.240332724557465,-0.77579395,0,0,1,945
"loglik[291,6]",-0.0587078393333333,0.20033411139545,-0.7607866,0,0,1,754
"loglik[292,6]",-0.606321793333333,0.29788799721798,-0.82582725,-0.7379535,0,1,1500
"loglik[293,6]",-0.0946132233333333,0.248162662041551,-0.774615425,0,0,1.01,871
"loglik[294,6]",-0.0473310853333333,0.182300475530346,-0.75892405,0,0,1.02,772
"loglik[295,6]",-0.047232186,0.182071496077882,-0.759756625,0,0,1.01,1042
"loglik[296,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[297,6]",-0.0554697833333333,0.194737135357589,-0.753066075,0,0,1,578
"loglik[298,6]",-0.102083992,0.256390162818077,-0.783929675,0,0,1.01,734
"loglik[299,6]",-0.0997906666666667,0.255713777864634,-0.7870403,0,0,1,817
"loglik[300,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[301,6]",-0.099553106,0.253596610697937,-0.77315845,0,0,1.01,652
"loglik[302,6]",-0.0981903873333333,0.252319617299961,-0.7825638,0,0,1,854
"loglik[303,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[304,6]",-0.59610546,0.305295878613303,-0.82717785,-0.737079,0,1,1500
"loglik[305,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[306,6]",-0.102398359333333,0.257944888574397,-0.792056375,0,0,1.01,826
"loglik[307,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[308,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[309,6]",-0.374165747333333,0.375363066928822,-0.8126796,-0.3152125,0,1,1064
"loglik[310,6]",-0.393833806,0.37358532485403,-0.8127423,-0.684059,0,1,1052
"loglik[311,6]",-0.106816326666667,0.26172243911496,-0.78597335,0,0,1.01,624
"loglik[312,6]",-0.0987203306666667,0.254391897930555,-0.788571575,0,0,1,776
"loglik[313,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[314,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[315,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[316,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[317,6]",-0.0919397726666667,0.244907068650543,-0.7759311,0,0,1,824
"loglik[318,6]",-0.0955381706666667,0.249883820359777,-0.779465725,0,0,1.01,993
"loglik[319,6]",-0.602224723333333,0.301528216577904,-0.8266019,-0.7379535,0,1,1500
"loglik[320,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[321,6]",-0.089637494,0.243964840487929,-0.77799455,0,0,1,703
"loglik[1,7]",-0.675448182,0.229275885233671,-0.830962875,-0.7448915,0,1,1337
"loglik[2,7]",-0.0922599893333333,0.246522500929965,-0.778776125,0,0,1,811
"loglik[3,7]",-0.0489738226666667,0.185625482687311,-0.7595871,0,0,1.02,911
"loglik[4,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[5,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[6,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[7,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[8,7]",-0.569571449333333,0.323910424759543,-0.8281727,-0.734795,0,1,1676
"loglik[9,7]",-0.0954215613333333,0.250337588266035,-0.783650325,0,0,1.02,762
"loglik[10,7]",-0.0894253173333333,0.243366980467283,-0.77855885,0,0,1.02,743
"loglik[11,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[12,7]",-0.0211870513333333,0.123617339592629,-0.692156425,0,0,1.05,712
"loglik[13,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[14,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[15,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[16,7]",-0.531205532,0.341892747279228,-0.824625375,-0.7276455,0,1,1339
"loglik[17,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[18,7]",-0.667851335333333,0.238684620252004,-0.8281727,-0.744465,0,1,1380
"loglik[19,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[20,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[21,7]",-0.0411960706666667,0.17051779319753,-0.748222275,0,0,1.04,941
"loglik[22,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[23,7]",-0.037040372,0.161688735288536,-0.741407675,0,0,1.01,1198
"loglik[24,7]",-0.0178246313333333,0.113872370752083,0,0,0,1.04,672
"loglik[25,7]",-0.0135767706666667,0.100475952903266,0,0,0,1.01,879
"loglik[26,7]",-0.0150637846666667,0.105640580793373,0,0,0,1.01,1004
"loglik[27,7]",-0.346376540666667,0.374385856255535,-0.813459175,0,0,1,1190
"loglik[28,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[29,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[30,7]",-0.0118306713333333,0.0930031916476692,0,0,0,1.02,1017
"loglik[31,7]",-0.0124707826666667,0.0959422428759345,0,0,0,1.11,881
"loglik[32,7]",-0.0308154786666667,0.148718798790989,-0.730194475,0,0,1,826
"loglik[33,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[34,7]",-0.663156068,0.244059903623122,-0.827860825,-0.744465,0,1,1500
"loglik[35,7]",-0.0147717233333333,0.101908656089677,0,0,0,1.02,602
"loglik[36,7]",-0.043175834,0.173256597125768,-0.746700825,0,0,1.07,892
"loglik[37,7]",-0.0132764986666667,0.0982353877233731,0,0,0,1.03,663
"loglik[38,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[39,7]",-0.662226456666667,0.245244848542557,-0.827860825,-0.7437365,0,1.01,1335
"loglik[40,7]",-0.667953740666667,0.239605177706924,-0.8325779,-0.7452615,0,1.01,1392
"loglik[41,7]",-0.0129723806666667,0.097789645513559,0,0,0,1.01,1054
"loglik[42,7]",-0.53209479,0.342445739573398,-0.82622735,-0.7285145,0,1,1405
"loglik[43,7]",-0.0918542033333333,0.246126434196694,-0.7770652,0,0,1,722
"loglik[44,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[45,7]",-0.0144864586666667,0.101666246548431,0,0,0,1.09,603
"loglik[46,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[47,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[48,7]",-0.524130839333333,0.345519400699278,-0.826619475,-0.7269615,0,1,1298
"loglik[49,7]",-0.0235730106666667,0.129860249481739,-0.70945145,0,0,1.02,564
"loglik[50,7]",-0.0154286046666667,0.106367850702116,0,0,0,1.02,968
"loglik[51,7]",-0.0192521906666667,0.118031354349927,-0.656621525,0,0,1,738
"loglik[52,7]",-0.0146878213333333,0.103004092090057,0,0,0,1.05,755
"loglik[53,7]",-0.0967781846666667,0.250843695008148,-0.77921,0,0,1.01,872
"loglik[54,7]",-0.0166938726666667,0.109836285425485,0,0,0,1.06,690
"loglik[55,7]",-0.538386443333333,0.338213041075688,-0.8252727,-0.728506,0,1,1378
"loglik[56,7]",-0.660787972,0.247058190885125,-0.829829825,-0.743704,0,1.01,1500
"loglik[57,7]",-0.663769900666667,0.244328544162034,-0.831982775,-0.7440955,0,1,1796
"loglik[58,7]",-0.023949082,0.131935029127587,-0.727843825,0,0,1.04,794
"loglik[59,7]",-0.658156143333333,0.249791612594353,-0.828776125,-0.743345,0,1,1395
"loglik[60,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[61,7]",-0.09452052,0.248721918004114,-0.782349,0,0,1.01,773
"loglik[62,7]",-0.0153298706666667,0.105658837313817,0,0,0,1.02,791
"loglik[63,7]",-0.014591172,0.10232262621222,0,0,0,1.02,740
"loglik[64,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[65,7]",-0.0150087246666667,0.105181790720278,0,0,0,1.02,756
"loglik[66,7]",-0.665114052666667,0.242460891169898,-0.8281727,-0.7444115,0,1,1547
"loglik[67,7]",-0.0137023173333333,0.0995670553924556,0,0,0,1.03,735
"loglik[68,7]",-0.0191433466666667,0.117399562262123,-0.650960375,0,0,1,876
"loglik[69,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[70,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[71,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[72,7]",-0.0506473046666667,0.187827698613345,-0.75875975,0,0,1,751
"loglik[73,7]",-0.0130645606666667,0.0967389608728846,0,0,0,1.11,1149
"loglik[74,7]",-0.01721011,0.111625052942307,0,0,0,1.03,1046
"loglik[75,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[76,7]",-0.327801639333333,0.3724294123292,-0.81336205,0,0,1,1233
"loglik[77,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[78,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[79,7]",-0.09279632,0.246368329401239,-0.776993625,0,0,1,824
"loglik[80,7]",-0.0382615233333333,0.164847404639747,-0.7544291,0,0,1.03,725
"loglik[81,7]",-0.543829996,0.335974864898867,-0.82582725,-0.7287945,0,1,1500
"loglik[82,7]",-0.037941752,0.16343896303864,-0.7343008,0,0,1.01,779
"loglik[83,7]",-0.0353605073333333,0.15888302594318,-0.747324025,0,0,1.01,962
"loglik[84,7]",-0.073943068,0.223071385957838,-0.766979175,0,0,1,900
"loglik[85,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[86,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[87,7]",-0.0152968593333333,0.105481147509025,0,0,0,1.02,640
"loglik[88,7]",-0.080116476,0.231525844525901,-0.774653525,0,0,1.01,778
"loglik[89,7]",-0.0410273873333333,0.169852932187196,-0.7465813,0,0,1,707
"loglik[90,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[91,7]",-0.101336192,0.256694525853019,-0.785188025,0,0,1.01,667
"loglik[92,7]",-0.019253732,0.118055248729248,-0.649269875,0,0,1.02,669
"loglik[93,7]",-0.0196701586666667,0.118982068929412,-0.689805075,0,0,1.03,583
"loglik[94,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[95,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[96,7]",-0.0206342733333333,0.121759477636084,-0.695557825,0,0,1.08,789
"loglik[97,7]",-0.0113696666666667,0.091226459996556,0,0,0,1.05,1079
"loglik[98,7]",-0.511129480666667,0.350118543926722,-0.8177506,-0.7251595,0,1.01,1364
"loglik[99,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[100,7]",-0.045735682,0.178306367938019,-0.751695475,0,0,1,703
"loglik[101,7]",-0.0853484073333333,0.237598613952857,-0.772322625,0,0,1,763
"loglik[102,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[103,7]",-0.663533740666667,0.24424740915647,-0.8294808,-0.744661,0,1,1275
"loglik[104,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[105,7]",-0.0919925773333333,0.244971194318213,-0.771976725,0,0,1.03,668
"loglik[106,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[107,7]",-0.0231967673333333,0.129202828394869,-0.707819175,0,0,1.07,515
"loglik[108,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[109,7]",-0.66650978,0.241473745916799,-0.831982775,-0.7450185,0,1,1500
"loglik[110,7]",-0.348811045333333,0.373026644750844,-0.8086301,0,0,1,895
"loglik[111,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[112,7]",-0.36024794,0.374144599999554,-0.814467575,0,0,1,1195
"loglik[113,7]",-0.660596918,0.246969888750777,-0.828306525,-0.743345,0,1,1610
"loglik[114,7]",-0.355249466666667,0.37439586017701,-0.8143374,0,0,1,1265
"loglik[115,7]",-0.0159247906666667,0.108079728619672,0,0,0,1.1,719
"loglik[116,7]",-0.05112737,0.189578095850444,-0.76562255,0,0,1.01,976
"loglik[117,7]",-0.535720006,0.339786678169276,-0.82457235,-0.728063,0,1,1410
"loglik[118,7]",-0.0302920813333333,0.147384890584154,-0.737804025,0,0,1.01,883
"loglik[119,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[120,7]",-0.658063434666667,0.250578700824878,-0.83032025,-0.7439105,0,1,1585
"loglik[121,7]",-0.0890112513333333,0.242254757067684,-0.774142425,0,0,1,860
"loglik[122,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[123,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[124,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[125,7]",-0.661679805333333,0.245869278691535,-0.83032025,-0.7435525,0,1,1439
"loglik[126,7]",-0.0860088166666667,0.237931211072151,-0.774606025,0,0,1.01,846
"loglik[127,7]",-0.661421682666667,0.24651910030598,-0.829829825,-0.7441855,0,1,1406
"loglik[128,7]",-0.0381225386666667,0.164268454786996,-0.742965675,0,0,1.01,835
"loglik[129,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[130,7]",-0.0142500413333333,0.101594318683964,0,0,0,1.02,635
"loglik[131,7]",-0.527114438666667,0.344052202489779,-0.824664225,-0.728528,0,1,1500
"loglik[132,7]",-0.653261774666667,0.25622394029906,-0.83032025,-0.7437915,0,1,1425
"loglik[133,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[134,7]",-0.039861248,0.16714620298735,-0.740933525,0,0,1.04,729
"loglik[135,7]",-0.0389775453333333,0.165700018306562,-0.744272225,0,0,1.01,717
"loglik[136,7]",-0.539511581333333,0.338280368541989,-0.823949175,-0.729431,0,1.01,1376
"loglik[137,7]",-0.0138182266666667,0.100336320405815,0,0,0,1.07,1198
"loglik[138,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[139,7]",-0.01629178,0.108770086368744,0,0,0,1.01,619
"loglik[140,7]",-0.0543284813333333,0.193442961751295,-0.75630265,0,0,1.04,895
"loglik[141,7]",-0.0906503766666667,0.24366781415915,-0.772967825,0,0,1,926
"loglik[142,7]",-0.046948778,0.180892170736736,-0.752735125,0,0,1,797
"loglik[143,7]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[144,7]",-0.0888230213333333,0.242483174993695,-0.779776375,0,0,1,873
"loglik[145,7]",-0.0148465713333333,0.104244269953859,0,0,0,1.15,1031
"loglik[146,7]",-0.528704928666667,0.342890214411033,-0.82259635,-0.7279325,0,1,1500
