"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"loglik[106,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[107,3]",-0.265639584,0.357726803420953,-0.805896725,0,0,1,1435
"loglik[108,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[109,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[110,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[111,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[112,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[113,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[114,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[115,3]",-0.158892744666667,0.305813901204388,-0.7940332,0,0,1.01,1395
"loglik[116,3]",-0.461906828,0.364752760493903,-0.822538725,-0.709432,0,1,1378
"loglik[117,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[118,3]",-0.440169981333333,0.368921930805019,-0.824631325,-0.7034135,0,1,1361
"loglik[122,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[123,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[124,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[125,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[126,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[127,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[128,3]",-0.454586086,0.366672721294553,-0.826189,-0.7064745,0,1,1176
"loglik[129,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[130,3]",-0.251373988,0.353291876645948,-0.80702845,0,0,1,1374
"loglik[131,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[132,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[133,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[134,3]",-0.453539266,0.367721688871584,-0.82501805,-0.7100355,0,1,1425
"loglik[135,3]",-0.444494644,0.368490275805486,-0.824713125,-0.7058595,0,1,1500
"loglik[136,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[137,3]",-0.247026874666667,0.351833616565154,-0.8061334,0,0,1,1368
"loglik[138,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[139,3]",-0.258466946666667,0.355238004817593,-0.809314725,0,0,1,1292
"loglik[140,3]",-0.461605811333333,0.363475836998134,-0.82449105,-0.7084635,0,1,1354
"loglik[141,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[142,3]",-0.438535428,0.369665728712197,-0.82433525,-0.7008375,0,1,1307
"loglik[143,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[144,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[145,3]",-0.170852253333333,0.313985576196739,-0.798487425,0,0,1,1148
"loglik[159,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[160,3]",-0.414190056666667,0.373078868655589,-0.820372275,-0.691126,0,1,1500
"loglik[161,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[162,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[163,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[164,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[165,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[166,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[167,3]",-0.450077105333333,0.366502316457979,-0.8225178,-0.705148,0,1,1401
"loglik[168,3]",-0.39817595,0.373856288245024,-0.823153375,-0.683011,0,1,1369
"loglik[169,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[170,3]",-0.464099574666667,0.363377583497922,-0.821047875,-0.709646,0,1,1438
"loglik[171,3]",-0.445274576666667,0.368062697992613,-0.820113525,-0.7068955,0,1,1384
"loglik[172,3]",-0.446041056,0.367725179047494,-0.820535225,-0.705185,0,1,1182
"loglik[173,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[174,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[175,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[176,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[177,3]",-0.449217078,0.367327432544749,-0.82468215,-0.707275,0,1,1500
"loglik[178,3]",-0.463935354,0.364333466696155,-0.8237552,-0.7105435,0,1,1500
"loglik[179,3]",-0.392831648,0.374729517978527,-0.81872215,-0.679701,0,1,1696
"loglik[180,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[181,3]",-0.458080469333333,0.365830476565338,-0.82433525,-0.7085845,0,1,1382
"loglik[182,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[183,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[184,3]",-0.372057832666667,0.374755093921894,-0.8130351,0,0,1,1326
"loglik[185,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[186,3]",-0.390013592666667,0.37507143601993,-0.81923635,-0.6808735,0,1.01,1412
"loglik[187,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[188,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[189,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[190,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[191,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[192,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[193,3]",-0.456819036666667,0.366363850175072,-0.82468215,-0.7087865,0,1,1411
"loglik[194,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[195,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[196,3]",-0.411907812666667,0.374025822542616,-0.8200626,-0.6898325,0,1,1250
"loglik[197,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[198,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[199,3]",-0.401373838,0.373404747871654,-0.824391425,-0.6838475,0,1,1431
"loglik[200,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[201,3]",-0.447542099333333,0.367443943908482,-0.8237552,-0.7037595,0,1,1407
"loglik[202,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[204,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[205,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[206,3]",-0.403871196666667,0.373115104481983,-0.818254175,-0.6878255,0,1,1431
"loglik[207,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[208,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[209,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[210,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[211,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[212,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[213,3]",-0.403475480666667,0.374337534621337,-0.8225178,-0.6868345,0,1,1318
"loglik[214,3]",-0.460346958666667,0.365012016372292,-0.820162925,-0.710159,0,1,1435
"loglik[215,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[216,3]",-0.431045982666667,0.369304581873055,-0.8200626,-0.6975115,0,1,1539
"loglik[217,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[218,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[219,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[220,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[221,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[222,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[223,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[224,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[225,3]",-0.456968392,0.365993719024376,-0.825046075,-0.7079265,0,1.01,1500
"loglik[226,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[227,3]",-0.407249938666667,0.373726070821942,-0.82398535,-0.68871,0,1,1188
"loglik[228,3]",-0.402386998666667,0.373800634113557,-0.82341605,-0.6873565,0,1,1500
"loglik[229,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[230,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[231,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[232,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[233,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[234,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[235,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[236,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[267,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[268,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[273,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[274,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[275,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[276,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[277,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[278,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[279,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[283,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[284,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[285,3]",-0.454709299333333,0.365593809329997,-0.820793925,-0.7088495,0,1,1699
"loglik[286,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[287,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[288,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[289,3]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[290,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[291,3]",-0.418931074,0.372803933713233,-0.823089325,-0.6936805,0,1,1500
"loglik[292,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[293,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[294,3]",-0.441285003333333,0.368325632618485,-0.823089325,-0.704297,0,1,1500
"loglik[295,3]",-0.443935408,0.368120991335753,-0.825403075,-0.701738,0,1,1440
"loglik[296,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[297,3]",-0.465180958666667,0.363723499050876,-0.825046075,-0.710752,0,1,1500
"loglik[298,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[299,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[300,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[301,3]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[1,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[2,4]",-0.158258892666667,0.30637047567195,-0.800123725,0,0,1,1228
"loglik[3,4]",-0.0802308233333333,0.231828443139008,-0.7726343,0,0,1,1160
"loglik[4,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[5,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[6,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[7,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[8,4]",-0.748002704666667,0.0500656879973422,-0.8357817,-0.748354,-0.6731838,1.06,873
"loglik[9,4]",-0.271204161333333,0.359985472441088,-0.806216325,0,0,1,1046
"loglik[10,4]",-0.277956223333333,0.362248165945857,-0.8150341,0,0,1.01,1124
"loglik[11,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[12,4]",-0.042020268,0.171804632654668,-0.749651125,0,0,1.02,1278
"loglik[13,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[14,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[15,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[16,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[17,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[18,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[19,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[20,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[21,4]",-0.134886892666667,0.287932301944339,-0.789085625,0,0,1,805
"loglik[22,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[23,4]",-0.118595862,0.272958344226093,-0.78166565,0,0,1.01,1316
"loglik[24,4]",-0.0503604126666667,0.1867971653059,-0.753483325,0,0,1.03,1115
"loglik[25,4]",-0.0415376866666667,0.170942592979798,-0.744783925,0,0,1.02,1200
"loglik[26,4]",-0.0476973106666667,0.182807386582458,-0.75696425,0,0,1.01,1117
"loglik[27,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[28,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[29,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[30,4]",-0.02560551,0.135349501893608,-0.714291625,0,0,1,1257
"loglik[31,4]",-0.0397441286666667,0.166626952784261,-0.740963525,0,0,1.03,1029
"loglik[32,4]",-0.154006969333333,0.301851561228812,-0.793147625,0,0,1,848
"loglik[33,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[34,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[35,4]",-0.0284062853333333,0.143256154393141,-0.724123775,0,0,1.06,1189
"loglik[36,4]",-0.136629874666667,0.288338272601801,-0.7873637,0,0,1,1258
"loglik[37,4]",-0.0440879566666667,0.175859902314447,-0.753437875,0,0,1.01,1258
"loglik[38,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[39,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[40,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[41,4]",-0.0611050626666667,0.203923250391475,-0.754795775,0,0,1,999
"loglik[42,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[43,4]",-0.247431598,0.352990778062296,-0.8123005,0,0,1,1152
"loglik[44,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[45,4]",-0.044844572,0.176851903637508,-0.744574575,0,0,1,871
"loglik[46,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[47,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[48,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[49,4]",-0.056047822,0.195899111518562,-0.756328175,0,0,1,1022
"loglik[50,4]",-0.038608662,0.165151861911968,-0.742712525,0,0,1.02,802
"loglik[51,4]",-0.0557474526666667,0.196590248146521,-0.764108025,0,0,1,1029
"loglik[52,4]",-0.06039653,0.20428815338395,-0.774127025,0,0,1.01,868
"loglik[53,4]",-0.264618115333333,0.357416753363413,-0.8112679,0,0,1,1322
"loglik[54,4]",-0.0364239353333333,0.160166995464415,-0.73646215,0,0,1.02,899
"loglik[55,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[56,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[57,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[58,4]",-0.067565032,0.214421320729978,-0.76798545,0,0,1,1055
"loglik[59,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[60,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[61,4]",-0.153433759333333,0.301934047773796,-0.788706125,0,0,1,996
"loglik[62,4]",-0.0328103173333333,0.15201820722691,-0.731119275,0,0,1.01,1066
"loglik[63,4]",-0.0208226066666667,0.122971342342768,-0.6910294,0,0,1.01,1203
"loglik[64,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[65,4]",-0.030315378,0.147512507037614,-0.73478925,0,0,1.03,1178
"loglik[66,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[67,4]",-0.0291490466666667,0.144284373039051,-0.7287413,0,0,1,906
"loglik[68,4]",-0.0595944033333333,0.201522058382835,-0.75309905,0,0,1.02,1135
"loglik[69,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[70,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[71,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[72,4]",-0.133056078666667,0.285929418916719,-0.785390925,0,0,1.01,1292
"loglik[73,4]",-0.029784724,0.14625363729307,-0.72283405,0,0,1.01,948
"loglik[74,4]",-0.027566946,0.140198481512264,-0.72296005,0,0,1.01,1500
"loglik[75,4]",-0.748518059333333,0.0461894782785529,-0.8357817,-0.7485455,-0.673700325,1.03,1014
"loglik[76,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[77,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[78,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[79,4]",-0.267192363333333,0.358778900254666,-0.80742745,0,0,1,1111
"loglik[80,4]",-0.130265156666667,0.283195101223557,-0.7843622,0,0,1,954
"loglik[81,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[82,4]",-0.129413162,0.281942296781752,-0.784683775,0,0,1,1240
"loglik[83,4]",-0.1323986,0.284491027134655,-0.78572035,0,0,1.01,1178
"loglik[84,4]",-0.274945021333333,0.360340241501879,-0.80838735,0,0,1,1185
"loglik[85,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[86,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[87,4]",-0.0446426446666667,0.177049666914555,-0.752538325,0,0,1,814
"loglik[88,4]",-0.148392722,0.298703416200977,-0.79252585,0,0,1,1196
"loglik[89,4]",-0.131676848,0.284854578771169,-0.786607975,0,0,1,1273
"loglik[90,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[91,4]",-0.263934654666667,0.358005326586099,-0.806601675,0,0,1,1143
"loglik[92,4]",-0.0489048913333333,0.184333251378748,-0.755873625,0,0,1.01,941
"loglik[93,4]",-0.0584253046666667,0.199352974181326,-0.754852625,0,0,1.01,1108
"loglik[94,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[95,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[96,4]",-0.0408646186666667,0.169080420509049,-0.742939325,0,0,1.02,817
"loglik[97,4]",-0.0472200953333333,0.181950928569265,-0.75278605,0,0,1.03,1084
"loglik[98,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[99,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[100,4]",-0.148550145333333,0.297162477515379,-0.78555095,0,0,1,1317
"loglik[101,4]",-0.266497094,0.358351108687601,-0.80742745,0,0,1,1187
"loglik[102,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[103,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[104,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[105,4]",-0.253790616,0.354476841308643,-0.805799825,0,0,1,1262
"loglik[106,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[107,4]",-0.0503686626666667,0.18772013976446,-0.762007775,0,0,1.02,777
"loglik[108,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[109,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[110,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[111,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[112,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[113,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[114,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[115,4]",-0.0571490613333333,0.197778219019927,-0.75396585,0,0,1.01,1111
"loglik[116,4]",-0.0836696333333333,0.236098189552576,-0.775889575,0,0,1,985
"loglik[117,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[118,4]",-0.080085486,0.231447723463241,-0.77598265,0,0,1,1206
"loglik[119,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[120,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[121,4]",-0.14868851,0.299919658122154,-0.798915925,0,0,1,1046
"loglik[122,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[123,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[124,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[125,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[126,4]",-0.141963545333333,0.293123073637304,-0.7874405,0,0,1,1006
"loglik[127,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[128,4]",-0.0872204646666667,0.239756808019388,-0.776383175,0,0,1,1287
"loglik[129,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[130,4]",-0.0471990513333333,0.181878870601398,-0.75728065,0,0,1.03,632
"loglik[131,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[132,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[133,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[134,4]",-0.0875195833333333,0.240505734522791,-0.775842475,0,0,1.01,1022
"loglik[135,4]",-0.082772336,0.234399247688994,-0.773983125,0,0,1.01,1062
"loglik[136,4]",-0.749035468,0.0419516305195775,-0.8357817,-0.748694,-0.673950375,1,1002
"loglik[137,4]",-0.0294891493333333,0.14597170454179,-0.7333453,0,0,1.02,1211
"loglik[138,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
"loglik[139,4]",-0.0473639126666667,0.182474660259929,-0.763388525,0,0,1,989
"loglik[140,4]",-0.0853181993333333,0.23758157199972,-0.778664775,0,0,1.01,1169
"loglik[141,4]",-0.138968282,0.290796312339794,-0.78793875,0,0,1,1169
"loglik[142,4]",-0.118455222666667,0.272714926582222,-0.788279975,0,0,1,1171
"loglik[143,4]",-0.64170688,0.0374910504239282,-0.7127193,-0.6405235,-0.568340875,1,1007
